年,年,凭证号,分录号,摘要,科目编码,科目名称,辅助项,币种, 借方 ,贷方
11,30,记账-0464,115,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：空海商务部】【软件项目辅助核算：H工大商务市场】,人民币, 5.39 ,
11,30,记账-0464,116,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：空海商务部】【软件项目辅助核算：彩虹-4侦打一体化无人机模拟训练平台】,人民币, 1.35 ,
11,30,记账-0464,117,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：空海商务部】【软件项目辅助核算：HJ航母编队复杂海况下作战效能评估】,人民币, 1.35 ,
11,30,记账-0464,118,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：空海商务部】【软件项目辅助核算：5701厂方舱车项目】,人民币, 9.43 ,
11,30,记账-0464,119,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：空海商务部】【软件项目辅助核算：海警运-12飞机飞行模拟器采购项目】,人民币, 5.39 ,
11,30,记账-0464,120,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：空海商务部】【软件项目辅助核算：直-9直升机飞行模拟器采购项目】,人民币, 5.39 ,
11,30,记账-0464,121,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：空海商务部】【软件项目辅助核算：HJ训练与考核系统】,人民币, 2.69 ,
11,30,记账-0464,122,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：空海商务部】【软件项目辅助核算：HJ训练条件改造】,人民币, 10.78 ,
11,30,记账-0464,123,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：风电场VR虚拟沙盘】,人民币, 1.40 ,
11,30,记账-0464,124,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：民用飞机改医疗飞机】,人民币, 2.00 ,
11,30,记账-0464,125,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：风电场VR训练平台】,人民币, 1.40 ,
11,30,记账-0464,126,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：SBT虚拟仿真训练系统】,人民币, 1.40 ,
11,30,记账-0464,127,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：障碍物智能评估系统】,人民币, 4.20 ,
11,30,记账-0464,128,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：电科27所试验数据服务系统】,人民币, 2.69 ,
11,30,记账-0464,129,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：2020年集体企业采购管理等3个应用系统技术支持（盐城、连云港地区）】,人民币, 1.40 ,
11,30,记账-0464,130,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：大电力板块（包含风电+输电体系）】,人民币, 3.40 ,
11,30,记账-0464,131,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：中国商飞模拟器及训练产品销售项目】,人民币, 2.80 ,
11,30,记账-0464,132,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：智慧学习平台】,人民币, 4.69 ,
11,30,记账-0464,133,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：训练综合管理系统】,人民币, 2.00 ,
11,30,记账-0464,134,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：两、三自由度全向运动平台虚拟训练系统】,人民币, 4.00 ,
11,30,记账-0464,135,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：地勤虚拟训练仿真系统】,人民币, 6.69 ,
11,30,记账-0464,136,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：航天九院近程无人机测控模拟器硬件采购项目】,人民币, 5.39 ,
11,30,记账-0464,137,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：海上风电综合培训管理平台软件系统项目】,人民币, 4.00 ,
11,30,记账-0464,138,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：10K直升机模拟机分系统采购】,人民币, 5.39 ,
11,30,记账-0464,139,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：成都航空性能平台项目】,人民币, 1.40 ,
11,30,记账-0464,140,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：吉祥航空性能平台项目】,人民币, 1.40 ,
11,30,记账-0464,141,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：明阳及其他电力相关项目】,人民币, 2.80 ,
11,30,记账-0464,142,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：上海华模模拟器及分系统项目】,人民币, 4.20 ,
11,30,记账-0464,143,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：176型无人机训练系统】,人民币, 2.80 ,
11,30,记账-0464,144,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：H航大商务市场】,人民币, 10.08 ,
11,30,记账-0464,145,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：H工大商务市场】,人民币, 2.00 ,
11,30,记账-0464,146,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：5701厂方舱车项目】,人民币, 13.40 ,
11,30,记账-0464,147,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：海警运-12飞机飞行模拟器采购项目】,人民币, 2.00 ,
11,30,记账-0464,148,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：培训销售部】【软件项目辅助核算：直-9直升机飞行模拟器采购项目】,人民币, 2.00 ,
11,30,记账-0464,149,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：技术解决部】【软件项目辅助核算：试验数据处理与评估原型系统】,人民币, 9.60 ,
11,30,记账-0464,150,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：技术解决部】【软件项目辅助核算：岸滩卸载作业模拟训练系统】,人民币, 12.80 ,
11,30,记账-0464,151,计提11月社保-生育保险,66010305,66010305\销售费用\社会保险费\生育保险费,【部门档案：技术解决部】【软件项目辅助核算：海警运-12飞机飞行模拟器采购项目】,人民币, 9.60 ,
11,30,记账-0465,83,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：电子监测仪】,人民币, 62.50 ,
11,30,记账-0465,84,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：山地高原伴随桥训练模拟器】,人民币, 17.50 ,
11,30,记账-0465,85,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：抛撒布雷车】,人民币, 108.00 ,
11,30,记账-0465,86,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：战场伪装规划与辅助决策系统】,人民币, 17.50 ,
11,30,记账-0465,87,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：交互式使用维护操作支持模块】,人民币, 62.50 ,
11,30,记账-0465,88,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：空降兵特种作战增强现实头盔】,人民币, 70.00 ,
11,30,记账-0465,89,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：装技所体系评估】,人民币, 108.00 ,
11,30,记账-0465,90,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：陆工大体系评估】,人民币, 81.00 ,
11,30,记账-0465,91,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：装工院体系评估】,人民币, 108.00 ,
11,30,记账-0465,92,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：28所数据分析】,人民币, 12.50 ,
11,30,记账-0465,93,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：32基地数据分析】,人民币, 52.50 ,
11,30,记账-0465,94,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：南炮训练中心建设】,人民币, 332.50 ,
11,30,记账-0465,95,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：310所体系评估】,人民币, 12.50 ,
11,30,记账-0465,96,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：706所体系评估】,人民币, 12.50 ,
11,30,记账-0465,97,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：723所体系评估】,人民币, 50.00 ,
11,30,记账-0465,98,计提11月公积金,660104,660104\销售费用\住房公积金,【部门档案：营销中心】【软件项目辅助核算：14所体系评估】,人民币, 12.50 ,
